model,split_mode,train_fraction,run_idx,relation,relation_id,matrix_id,wave,reflexivity,symmetry,transitive,entity_count,anchor_entity_count,query_entity_count,transfer_matrix_count,transfer_train_rows,heldout_support_rows,support_pool_rows,evaluation_pool_rows,train_rows,valid_rows,test_rows,fit_time_s,predict_time_s,f1,precision,recall,accuracy,positive_rate_true,positive_rate_pred,tp,fp,fn,tn,average_precision,roc_auc
tabicl,leave_matrix_out_support,0.4,6,transitive,A03,A03_m008,1,none,none,1,50,50,0,9,22500,1000,2500,1500,23500,150,1350,0.4257902300450951,1.5624796519987285,0.5290322580645161,0.5795053003533569,0.486646884272997,0.5674074074074074,0.49925925925925924,0.4192592592592593,328,238,346,438,0.6082845745522563,0.6021807455270134
tabpfn,leave_matrix_out_support,0.4,7,transitive,A03,A03_m008,1,none,none,1,50,50,0,9,22500,1000,2500,1500,23500,150,1350,1.1322780770715326,2.433215996949002,0.6042966042966043,0.5677083333333334,0.6459259259259259,0.577037037037037,0.5,0.5688888888888889,436,332,239,343,0.5784188835377095,0.5952406035665295
tabicl,leave_matrix_out_support,0.4,7,transitive,A03,A03_m008,1,none,none,1,50,50,0,9,22500,1000,2500,1500,23500,150,1350,0.7051446430850774,1.2972862009191886,0.5094339622641509,0.604887983706721,0.44,0.5762962962962963,0.5,0.3637037037037037,297,194,378,481,0.6209655052552482,0.6108433470507544
tabpfn,leave_matrix_out_support,0.4,8,transitive,A03,A03_m008,1,none,none,1,50,50,0,9,22500,1000,2500,1500,23500,150,1350,1.1474566460819915,2.449944381020032,0.5616338439095551,0.5636896046852123,0.559593023255814,0.5548148148148148,0.5096296296296297,0.5059259259259259,385,298,303,364,0.5831694619878566,0.5675916005058667
tabicl,leave_matrix_out_support,0.4,8,transitive,A03,A03_m008,1,none,none,1,50,50,0,9,22500,1000,2500,1500,23500,150,1350,0.41113901406060904,1.5178820099681616,0.47445887445887447,0.5867237687366167,0.39825581395348836,0.5503703703703704,0.5096296296296297,0.3459259259259259,274,193,414,469,0.5992506690773265,0.5845284725637603
tabpfn,leave_matrix_out_support,0.4,9,transitive,A03,A03_m008,1,none,none,1,50,50,0,9,22500,1000,2500,1500,23500,150,1350,1.1471891559194773,2.4198181920219213,0.55895865237366,0.5887096774193549,0.532069970845481,0.5733333333333334,0.5081481481481481,0.45925925925925926,365,255,321,409,0.5897314562210778,0.5925172995187749
tabicl,leave_matrix_out_support,0.4,9,transitive,A03,A03_m008,1,none,none,1,50,50,0,9,22500,1000,2500,1500,23500,150,1350,0.43421063001733273,1.520551580004394,0.5199660152931181,0.6232179226069247,0.446064139941691,0.5814814814814815,0.5081481481481481,0.3637037037037037,306,185,380,479,0.6035657728988916,0.6069847904738488
tabpfn,leave_matrix_out_support,0.4,0,transitive,A03,A03_m009,1,none,none,1,50,50,0,9,22500,1000,2500,1500,23500,150,1350,1.1603090120479465,2.4351736609824,0.48450244698205547,0.5479704797047971,0.4342105263157895,0.5318518518518518,0.5066666666666667,0.4014814814814815,297,245,387,421,0.5618444209535676,0.5564336266090653
tabicl,leave_matrix_out_support,0.4,0,transitive,A03,A03_m009,1,none,none,1,50,50,0,9,22500,1000,2500,1500,23500,150,1350,0.45751728606410325,1.3002766460413113,0.5875,0.6308724832214765,0.5497076023391813,0.6088888888888889,0.5066666666666667,0.4414814814814815,376,220,308,446,0.6623074020586098,0.6658160353335791
tabpfn,leave_matrix_out_support,0.4,1,transitive,A03,A03_m009,1,none,none,1,50,50,0,9,22500,1000,2500,1500,23500,150,1350,1.156958822044544,2.409846927970648,0.38703527168732127,0.571830985915493,0.29250720461095103,0.5237037037037037,0.5140740740740741,0.26296296296296295,203,152,491,504,0.5551963487666608,0.542698302523371
tabicl,leave_matrix_out_support,0.4,1,transitive,A03,A03_m009,1,none,none,1,50,50,0,9,22500,1000,2500,1500,23500,150,1350,0.4087463499745354,1.5288935080170631,0.5837245696400626,0.6386986301369864,0.537463976945245,0.605925925925926,0.5140740740740741,0.4325925925925926,373,211,321,445,0.6658744470434577,0.6620268679271808
tabpfn,leave_matrix_out_support,0.4,2,transitive,A03,A03_m009,1,none,none,1,50,50,0,9,22500,1000,2500,1500,23500,150,1350,1.1563454519491643,2.4203605309594423,0.5539358600583091,0.536723163841808,0.572289156626506,0.5466666666666666,0.4918518518518519,0.5244444444444445,380,328,284,358,0.5497179813705908,0.567269442200288
tabicl,leave_matrix_out_support,0.4,2,transitive,A03,A03_m009,1,none,none,1,50,50,0,9,22500,1000,2500,1500,23500,150,1350,0.4477568450383842,1.545966651989147,0.5892179195140471,0.5941807044410413,0.5843373493975904,0.5992592592592593,0.4918518518518519,0.4837037037037037,388,265,276,421,0.6373963468010846,0.6527593610593979
tabpfn,leave_matrix_out_support,0.4,3,transitive,A03,A03_m009,1,none,none,1,50,50,0,9,22500,1000,2500,1500,23500,150,1350,1.1658271109918132,2.3923584580188617,0.5376661742983752,0.5290697674418605,0.5465465465465466,0.5362962962962963,0.49333333333333335,0.5096296296296297,364,324,302,360,0.5576868827437984,0.5519126582723074
tabicl,leave_matrix_out_support,0.4,3,transitive,A03,A03_m009,1,none,none,1,50,50,0,9,22500,1000,2500,1500,23500,150,1350,0.47918536397628486,1.2989081270061433,0.6214852198990627,0.5977808599167822,0.6471471471471472,0.6111111111111112,0.49333333333333335,0.534074074074074,431,290,235,394,0.6665970616869096,0.6646767381416503
tabpfn,leave_matrix_out_support,0.4,4,transitive,A03,A03_m009,1,none,none,1,50,50,0,9,22500,1000,2500,1500,23500,150,1350,1.3262045700103045,2.4816695488989353,0.4901639344262295,0.5772200772200772,0.42592592592592593,0.5392592592592592,0.52,0.3837037037037037,299,219,403,429,0.5785371459805424,0.5556478843515881
tabicl,leave_matrix_out_support,0.4,4,transitive,A03,A03_m009,1,none,none,1,50,50,0,9,22500,1000,2500,1500,23500,150,1350,0.6450537369819358,1.580074959085323,0.5922480620155038,0.6496598639455783,0.5441595441595442,0.6103703703703703,0.52,0.43555555555555553,382,206,320,442,0.6854677445545558,0.6639792392107207
tabpfn,leave_matrix_out_support,0.4,5,transitive,A03,A03_m009,1,none,none,1,50,50,0,9,22500,1000,2500,1500,23500,150,1350,1.1304042709525675,2.3885167230619118,0.5432276657060519,0.5385714285714286,0.5479651162790697,0.5303703703703704,0.5096296296296297,0.5185185185185185,377,323,311,339,0.5694786383991787,0.5615185660085716
tabicl,leave_matrix_out_support,0.4,5,transitive,A03,A03_m009,1,none,none,1,50,50,0,9,22500,1000,2500,1500,23500,150,1350,0.4515996710397303,1.3865953240310773,0.6069578090303479,0.6184012066365008,0.5959302325581395,0.6066666666666667,0.5096296296296297,0.4911111111111111,410,253,278,409,0.6624418580806537,0.6593578743061899
tabpfn,leave_matrix_out_support,0.4,6,transitive,A03,A03_m009,1,none,none,1,50,50,0,9,22500,1000,2500,1500,23500,150,1350,1.1380949340527877,2.410454461001791,0.4691151919866444,0.5509803921568628,0.40843023255813954,0.5288888888888889,0.5096296296296297,0.37777777777777777,281,229,407,433,0.5525711404470611,0.54885104159348
tabicl,leave_matrix_out_support,0.4,6,transitive,A03,A03_m009,1,none,none,1,50,50,0,9,22500,1000,2500,1500,23500,150,1350,0.4826980020152405,1.6052948739379644,0.6335311572700296,0.646969696969697,0.6206395348837209,0.6340740740740741,0.5096296296296297,0.4888888888888889,427,233,261,429,0.6662579874215919,0.6644857022412703
tabpfn,leave_matrix_out_support,0.4,7,transitive,A03,A03_m009,1,none,none,1,50,50,0,9,22500,1000,2500,1500,23500,150,1350,1.1492503479821607,2.45616631093435,0.5334313005143277,0.5283842794759825,0.5385756676557863,0.5296296296296297,0.49925925925925924,0.5088888888888888,363,324,311,352,0.5737087957143949,0.5654388267518832
tabicl,leave_matrix_out_support,0.4,7,transitive,A03,A03_m009,1,none,none,1,50,50,0,9,22500,1000,2500,1500,23500,150,1350,0.5930225690826774,1.2985634310171008,0.6386676321506155,0.6237623762376238,0.6543026706231454,0.6303703703703704,0.49925925925925924,0.5237037037037037,441,266,233,410,0.6805525008885737,0.6846961529682369
tabpfn,leave_matrix_out_support,0.4,8,transitive,A03,A03_m009,1,none,none,1,50,50,0,9,22500,1000,2500,1500,23500,150,1350,1.1640699190320447,2.4025096989935264,0.5639913232104121,0.5431754874651811,0.5864661654135338,0.5533333333333333,0.4925925925925926,0.5318518518518518,390,328,275,357,0.5814632861684959,0.584256626968882
tabicl,leave_matrix_out_support,0.4,8,transitive,A03,A03_m009,1,none,none,1,50,50,0,9,22500,1000,2500,1500,23500,150,1350,0.46562149398960173,1.5391838030191138,0.6143695014662757,0.5994277539341917,0.6300751879699248,0.6103703703703703,0.4925925925925926,0.5177777777777778,419,280,246,405,0.6672413613858257,0.6685187421107514
tabpfn,leave_matrix_out_support,0.4,9,transitive,A03,A03_m009,1,none,none,1,50,50,0,9,22500,1000,2500,1500,23500,150,1350,1.1447237679967657,2.4442102540051565,0.5621854780733285,0.553041018387553,0.5716374269005848,0.5488888888888889,0.5066666666666667,0.5237037037037037,391,316,293,350,0.5800813644405969,0.5673721967581616
tabicl,leave_matrix_out_support,0.4,9,transitive,A03,A03_m009,1,none,none,1,50,50,0,9,22500,1000,2500,1500,23500,150,1350,0.4651122170034796,1.5248637449694797,0.6407053637031594,0.6440177252584933,0.6374269005847953,0.6377777777777778,0.5066666666666667,0.5014814814814815,436,241,248,425,0.6875924205352967,0.6785041620567936
tabpfn,leave_matrix_out_support,0.4,0,transitive,A03,A03_m010,1,none,none,1,50,50,0,9,22500,1000,2500,1500,23500,150,1350,1.1506571989739314,2.395555687020533,0.44,0.515625,0.38372093023255816,0.5022222222222222,0.5096296296296297,0.37925925925925924,264,248,424,414,0.5429953198507411,0.5200579199747066
tabicl,leave_matrix_out_support,0.4,0,transitive,A03,A03_m010,1,none,none,1,50,50,0,9,22500,1000,2500,1500,23500,150,1350,0.43554218008648604,1.3006183999823406,0.6340057636887608,0.6285714285714286,0.6395348837209303,0.6237037037037036,0.5096296296296297,0.5185185185185185,440,260,248,402,0.6558010118755258,0.6498948306751915
tabpfn,leave_matrix_out_support,0.4,1,transitive,A03,A03_m010,1,none,none,1,50,50,0,9,22500,1000,2500,1500,23500,150,1350,1.1545378459850326,2.4272214809898287,0.42896425297891844,0.5707317073170731,0.3436123348017621,0.5385185185185185,0.5044444444444445,0.3037037037037037,234,176,447,493,0.5645921237001902,0.5649763273476752
tabicl,leave_matrix_out_support,0.4,1,transitive,A03,A03_m010,1,none,none,1,50,50,0,9,22500,1000,2500,1500,23500,150,1350,0.4292314799968153,1.5307532029692084,0.5840853158326497,0.6617100371747212,0.5227606461086637,0.6244444444444445,0.5044444444444445,0.3985185185185185,356,182,325,487,0.6849909484773321,0.6800954368959743
tabpfn,leave_matrix_out_support,0.4,2,transitive,A03,A03_m010,1,none,none,1,50,50,0,9,22500,1000,2500,1500,23500,150,1350,1.1698188349837437,2.453865575022064,0.6089926010244735,0.48111510791366907,0.8294573643410853,0.4911111111111111,0.4777777777777778,0.8237037037037037,535,577,110,128,0.5225174381919636,0.5380999505195447
tabicl,leave_matrix_out_support,0.4,2,transitive,A03,A03_m010,1,none,none,1,50,50,0,9,22500,1000,2500,1500,23500,150,1350,0.4294657380087301,1.5378481789957732,0.6264044943820225,0.5725288831835686,0.6914728682170542,0.605925925925926,0.4777777777777778,0.577037037037037,446,333,199,372,0.6378606430912896,0.6479091758755291
tabpfn,leave_matrix_out_support,0.4,3,transitive,A03,A03_m010,1,none,none,1,50,50,0,9,22500,1000,2500,1500,23500,150,1350,1.1466146680759266,2.3903381740674376,0.41788321167883213,0.5739348370927319,0.3285509325681492,0.5274074074074074,0.5162962962962963,0.29555555555555557,229,170,468,483,0.5515536333334123,0.5405368885685975
tabicl,leave_matrix_out_support,0.4,3,transitive,A03,A03_m010,1,none,none,1,50,50,0,9,22500,1000,2500,1500,23500,150,1350,0.4110529680037871,1.3004341449122876,0.5747846515270164,0.6327586206896552,0.5265423242467718,0.5977777777777777,0.5162962962962963,0.42962962962962964,367,213,330,440,0.6728284113982078,0.6534238840271477
tabpfn,leave_matrix_out_support,0.4,4,transitive,A03,A03_m010,1,none,none,1,50,50,0,9,22500,1000,2500,1500,23500,150,1350,1.421601608977653,2.455878082080744,0.4657534246575342,0.5472837022132797,0.40536512667660207,0.5377777777777778,0.49703703703703705,0.36814814814814817,272,225,399,454,0.5554411308933536,0.5634743826395001
tabicl,leave_matrix_out_support,0.4,4,transitive,A03,A03_m010,1,none,none,1,50,50,0,9,22500,1000,2500,1500,23500,150,1350,0.4270607449579984,1.5733281219145283,0.615727002967359,0.6129985228951256,0.6184798807749627,0.6162962962962963,0.49703703703703705,0.5014814814814815,415,262,256,417,0.6681230248241117,0.6659745527414955
tabpfn,leave_matrix_out_support,0.4,5,transitive,A03,A03_m010,1,none,none,1,50,50,0,9,22500,1000,2500,1500,23500,150,1350,1.4690708740381524,2.4273279410554096,0.5270373191165271,0.5466034755134281,0.5088235294117647,0.54,0.5037037037037037,0.4688888888888889,346,287,334,383,0.5579762687660583,0.5483933274802458
tabicl,leave_matrix_out_support,0.4,5,transitive,A03,A03_m010,1,none,none,1,50,50,0,9,22500,1000,2500,1500,23500,150,1350,0.5026132520288229,1.5615831980248913,0.6196363636363637,0.6129496402877698,0.6264705882352941,0.6125925925925926,0.5037037037037037,0.5148148148148148,426,269,254,401,0.6738243841041023,0.6684997805092187
tabpfn,leave_matrix_out_support,0.4,6,transitive,A03,A03_m010,1,none,none,1,50,50,0,9,22500,1000,2500,1500,23500,150,1350,1.1667239000089467,2.438922430970706,0.48881789137380194,0.5248713550600344,0.45739910313901344,0.5259259259259259,0.4955555555555556,0.4318518518518519,306,277,363,404,0.5616687482844138,0.5374087170673567
tabicl,leave_matrix_out_support,0.4,6,transitive,A03,A03_m010,1,none,none,1,50,50,0,9,22500,1000,2500,1500,23500,150,1350,0.5219758210005239,1.5798405669629574,0.6216216216216216,0.6244343891402715,0.6188340807174888,0.6266666666666667,0.4955555555555556,0.4911111111111111,414,249,255,432,0.6726983206268253,0.6647076641446568
tabpfn,leave_matrix_out_support,0.4,7,transitive,A03,A03_m010,1,none,none,1,50,50,0,9,22500,1000,2500,1500,23500,150,1350,1.1563900210894644,2.3947468999540433,0.44660194174757284,0.5659955257270693,0.3688046647230321,0.5355555555555556,0.5081481481481481,0.33111111111111113,253,194,433,470,0.5520998290873727,0.5498392988865082
tabicl,leave_matrix_out_support,0.4,7,transitive,A03,A03_m010,1,none,none,1,50,50,0,9,22500,1000,2500,1500,23500,150,1350,0.4913821970112622,1.3014214269351214,0.6120625465376024,0.6255707762557078,0.5991253644314869,0.6140740740740741,0.5081481481481481,0.4866666666666667,411,246,275,418,0.678639631083512,0.6649019547578068
tabpfn,leave_matrix_out_support,0.4,8,transitive,A03,A03_m010,1,none,none,1,50,50,0,9,22500,1000,2500,1500,23500,150,1350,1.166565326973796,2.428550109034404,0.3560830860534125,0.5487804878048781,0.2635431918008785,0.5177777777777778,0.5059259259259259,0.24296296296296296,180,148,503,519,0.5540281521786882,0.5408090244775123
tabicl,leave_matrix_out_support,0.4,8,transitive,A03,A03_m010,1,none,none,1,50,50,0,9,22500,1000,2500,1500,23500,150,1350,0.42680938402190804,1.5257596459705383,0.5576148267526189,0.6200716845878136,0.5065885797950219,0.5933333333333334,0.5059259259259259,0.41333333333333333,346,212,337,455,0.66431537164228,0.6362298353019684
tabpfn,leave_matrix_out_support,0.4,9,transitive,A03,A03_m010,1,none,none,1,50,50,0,9,22500,1000,2500,1500,23500,150,1350,1.1591883789515123,2.4210148999700323,0.4954128440366973,0.5711538461538461,0.4374079528718704,0.5518518518518518,0.502962962962963,0.3851851851851852,297,223,382,448,0.5468040721162808,0.5549989135420942
tabicl,leave_matrix_out_support,0.4,9,transitive,A03,A03_m010,1,none,none,1,50,50,0,9,22500,1000,2500,1500,23500,150,1350,0.6399415910709649,1.3029054480139166,0.5869074492099323,0.6,0.5743740795287187,0.5933333333333334,0.502962962962963,0.48148148148148145,390,260,289,411,0.6446578136243906,0.6430162705302134
tabpfn,leave_matrix_out_support,0.2,0,transitive,A03,A03_m001,1,none,none,1,50,50,0,9,22500,500,2500,2000,23000,200,1800,1.146733608096838,2.4012841609073803,0.6009641135511515,0.5819502074688797,0.6212624584717608,0.5861111111111111,0.5016666666666667,0.5355555555555556,561,403,342,494,0.5965853895046233,0.6071746476195414
tabicl,leave_matrix_out_support,0.2,0,transitive,A03,A03_m001,1,none,none,1,50,50,0,9,22500,500,2500,2000,23000,200,1800,0.4834790419554338,1.513577961944975,0.6191860465116279,0.5503875968992248,0.707641196013289,0.5633333333333334,0.5016666666666667,0.645,639,522,264,375,0.6012809322607584,0.6012072973650324
tabpfn,leave_matrix_out_support,0.2,1,transitive,A03,A03_m001,1,none,none,1,50,50,0,9,22500,500,2500,2000,23000,200,1800,1.13446708698757,2.426105267019011,0.4949874686716792,0.5716353111432706,0.43646408839779005,0.5522222222222222,0.5027777777777778,0.3838888888888889,395,296,510,599,0.586423223479936,0.5693910305873638
tabicl,leave_matrix_out_support,0.2,1,transitive,A03,A03_m001,1,none,none,1,50,50,0,9,22500,500,2500,2000,23000,200,1800,0.45976654801052064,1.4967511849245057,0.5852842809364549,0.5905511811023622,0.580110497237569,0.5866666666666667,0.5027777777777778,0.4938888888888889,525,364,380,531,0.6213424743680841,0.6220599401216087
tabpfn,leave_matrix_out_support,0.2,2,transitive,A03,A03_m001,1,none,none,1,50,50,0,9,22500,500,2500,2000,23000,200,1800,1.142073250026442,2.4384749970631674,0.5199286139202856,0.5653298835705045,0.4812775330396476,0.5516666666666666,0.5044444444444445,0.42944444444444446,437,336,471,556,0.5831751345002976,0.5838152644159539
tabicl,leave_matrix_out_support,0.2,2,transitive,A03,A03_m001,1,none,none,1,50,50,0,9,22500,500,2500,2000,23000,200,1800,0.4617916609859094,1.2889659389620647,0.578468130690948,0.5630865484880083,0.5947136563876652,0.5627777777777778,0.5044444444444445,0.5327777777777778,540,419,368,473,0.5868424129866802,0.5937493826672724
tabpfn,leave_matrix_out_support,0.2,3,transitive,A03,A03_m001,1,none,none,1,50,50,0,9,22500,500,2500,2000,23000,200,1800,1.1184928549919277,2.3959492300637066,0.5227537922987164,0.5670886075949367,0.48484848484848486,0.5455555555555556,0.5133333333333333,0.4388888888888889,448,342,476,534,0.5883290021350256,0.5830355907410703
tabicl,leave_matrix_out_support,0.2,3,transitive,A03,A03_m001,1,none,none,1,50,50,0,9,22500,500,2500,2000,23000,200,1800,0.4596002969192341,1.5208516240818426,0.5833333333333334,0.5759493670886076,0.5909090909090909,0.5666666666666667,0.5133333333333333,0.5266666666666666,546,402,378,474,0.6182832456862746,0.5980388523196742
tabpfn,leave_matrix_out_support,0.2,4,transitive,A03,A03_m001,1,none,none,1,50,50,0,9,22500,500,2500,2000,23000,200,1800,1.1157200229354203,2.442348959040828,0.4410751206064783,0.5860805860805861,0.35359116022099446,0.5494444444444444,0.5027777777777778,0.30333333333333334,320,226,585,669,0.5900065428552665,0.596519028365073
tabicl,leave_matrix_out_support,0.2,4,transitive,A03,A03_m001,1,none,none,1,50,50,0,9,22500,500,2500,2000,23000,200,1800,0.42908130399882793,1.4937562099657953,0.5541740674955595,0.5969387755102041,0.5171270718232044,0.5816666666666667,0.5027777777777778,0.43555555555555553,468,316,437,579,0.6085134470642333,0.615809129911417
